date_rec|state|p_pos|positive_daily_cases_cvt|negative_daily_cases_cvt|pending_daily_cases_cvt|p_pend|total_daily_cases_cvt
2020-04-17|ME|5.55|827|14076|NA|NA|14903
2020-04-18|ME|5.68|847|14076|NA|NA|14923
2020-04-19|ME|5.8|867|14076|NA|NA|14943
2020-04-20|ME|5.85|875|14076|NA|NA|14951
2020-04-21|ME|5.93|888|14076|NA|NA|14964
2020-04-22|ME|5.13|907|16784|NA|NA|17691
2020-04-23|ME|5.29|937|16784|NA|NA|17721
2020-04-24|ME|5.44|965|16784|NA|NA|17749
2020-04-25|ME|5.57|990|16784|NA|NA|17774
2020-04-26|ME|5.7|1015|16784|NA|NA|17799
2020-04-27|ME|5.74|1023|16784|NA|NA|17807
2020-04-28|ME|5.83|1040|16784|NA|NA|17824
2020-04-29|ME|5.13|1056|19546|NA|NA|20602
2020-04-30|ME|5.3|1095|19546|NA|NA|20641
2020-05-01|ME|5.43|1123|19546|NA|NA|20669
2020-05-02|ME|5.57|1152|19546|NA|NA|20698
2020-05-03|ME|5.72|1185|19546|NA|NA|20731
2020-05-04|ME|5.81|1205|19546|NA|NA|20751
2020-05-05|ME|5.9|1226|19546|NA|NA|20772
2020-05-06|ME|5.37|1254|22092|NA|NA|23346
2020-05-07|ME|5.68|1330|22092|NA|NA|23422
2020-05-08|ME|5.86|1374|22092|NA|NA|23466
2020-05-09|ME|5.99|1408|22092|NA|NA|23500
2020-05-10|ME|6.1|1436|22092|NA|NA|23528
2020-05-11|ME|6.21|1462|22092|NA|NA|23554
2020-05-12|ME|6.27|1477|22092|NA|NA|23569
2020-05-13|ME|6.42|1515|22092|NA|NA|23607
2020-05-14|ME|6.62|1565|22092|NA|NA|23657
2020-05-15|ME|6.77|1603|22092|NA|NA|23695
2020-05-16|ME|6.94|1648|22092|NA|NA|23740
2020-05-17|ME|7.09|1687|22092|NA|NA|23779
2020-05-18|ME|7.2|1713|22092|NA|NA|23805
2020-05-19|ME|7.3|1741|22092|NA|NA|23833
2020-05-20|ME|4.88|1819|35450|NA|NA|37269
2020-05-21|ME|5.03|1877|35450|NA|NA|37327
2020-05-22|ME|5.21|1948|35450|NA|NA|37398
2020-05-23|ME|5.37|2013|35450|NA|NA|37463
2020-05-24|ME|5.48|2055|35450|NA|NA|37505
2020-05-25|ME|5.53|2074|35450|NA|NA|37524
2020-05-26|ME|5.62|2109|35450|NA|NA|37559
2020-05-27|ME|4.68|2137|43480|NA|NA|45617
2020-05-28|ME|4.79|2189|43480|NA|NA|45669
2020-05-29|ME|4.87|2226|43480|NA|NA|45706
2020-05-30|ME|4.6|2282|47284|NA|NA|49566
2020-05-31|ME|4.69|2325|47284|NA|NA|49609
2020-06-01|ME|4.73|2349|47284|NA|NA|49633
2020-06-02|ME|4.49|2377|50591|NA|NA|52968
2020-06-03|ME|4.56|2418|50591|NA|NA|53009
2020-06-04|ME|4.35|2446|53755|NA|NA|56201
2020-06-05|ME|4.31|2482|55050|NA|NA|57532
2020-06-06|ME|4.28|2524|56399|NA|NA|58923
2020-06-07|ME|4.36|2570|56399|NA|NA|58969
2020-06-08|ME|4.2|2588|59057|NA|NA|61645
2020-06-09|ME|4.17|2606|59814|NA|NA|62420
2020-06-10|ME|4.12|2637|61303|NA|NA|63940
2020-06-11|ME|4.07|2667|62790|NA|NA|65457
2020-06-12|ME|4.07|2721|64166|NA|NA|66887
2020-06-13|ME|4.03|2757|65593|NA|NA|68350
2020-06-14|ME|4|2793|67065|NA|NA|69858
2020-06-15|ME|3.96|2810|68161|NA|NA|70971
2020-06-16|ME|3.9|2819|69516|NA|NA|72335
2020-06-17|ME|3.83|2836|71182|NA|NA|74018
2020-06-18|ME|3.89|2878|71182|NA|NA|74060
2020-06-19|ME|3.78|2913|74248|NA|NA|77161
2020-06-20|ME|3.69|2938|76638|NA|NA|79576
2020-06-21|ME|3.65|2957|78033|NA|NA|80990
2020-06-22|ME|3.67|2971|78033|NA|NA|81004
2020-06-23|ME|3.66|2994|78713|NA|NA|81707
2020-06-24|ME|3.54|3017|82173|NA|NA|85190
2020-06-25|ME|3.5|3070|84528|NA|NA|87598
2020-03-27|MI|49.39|13799|14140|NA|NA|27939
2020-03-28|MI|48.31|14865|15902|NA|NA|30767
2020-03-29|MI|47.54|15784|17417|NA|NA|33201
2020-03-30|MI|42.74|17363|23263|NA|NA|40626
2020-03-31|MI|41.46|18654|26334|NA|NA|44988
2020-04-01|MI|40.33|20246|29951|NA|NA|50197
2020-04-02|MI|38.99|21376|33443|NA|NA|54819
2020-04-03|MI|37.86|22579|37060|NA|NA|59639
2020-04-04|MI|36.4|23581|41205|NA|NA|64786
2020-04-05|MI|35.65|24458|44154|NA|NA|68612
2020-04-06|MI|35.3|25785|47262|NA|NA|73047
2020-04-07|MI|34.88|26964|50344|NA|NA|77308
2020-04-08|MI|34.54|28064|53176|NA|NA|81240
2020-04-09|MI|34.02|29096|56430|NA|NA|85526
2020-04-10|MI|33.61|30172|59597|NA|NA|89769
2020-04-11|MI|33.23|30980|62241|NA|NA|93221
